date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2023-12-31,SBYSF,ZAR,0000000000,2023-12-31,2023-12-30 19:00:00,2023,FY,25560000000.0,0,25560000000.0,8680000000.0,26363000000.0,1219000000.0,61822000000.0,61898000000.0,499000000,3000000.0,502000000.0,16254000000.0,1942000000.0,523000000.0,81119000000.0,0.0,142941000000.0,4278000000.0,15680000000,765000000,305000000.0,15379000000.0,36407000000.0,25330000000,6327000000,4176000000,19094000000,54927000000.0,0.0,582000000,91334000000.0,0.0,21647000000.0,-8470000000.0,35553000000.0,0.0,48730000000.0,51607000000.0,142941000000.0,2877000000.0,142941000000.0,16254000000.0,41010000000,15450000000.0,,
2022-12-31,SBYSF,ZAR,0000000000,2022-12-31,2022-12-30 19:00:00,2022,FY,26076000000.0,0,26076000000.0,7871000000.0,26384000000.0,433000000.0,60764000000.0,77188000000.0,8241000000,81000000.0,8322000000.0,17117000000.0,2442000000.0,798000000.0,105867000000.0,0.0,166631000000.0,4147000000.0,233000000,93000000,21000000.0,15725000000.0,20219000000.0,22814000000,6399000000,9360000000,16835000000,55408000000.0,0.0,319000000,75627000000.0,0.0,21647000000.0,33781000000.0,32673000000.0,0.0,91004000000.0,93907000000.0,166631000000.0,2903000000.0,166631000000.0,17117000000.0,23047000000,-3029000000.0,,
2021-12-31,SBYSF,ZAR,0000000000,2021-12-31,2021-12-30 19:00:00,2021,FY,30292000000.0,0,30292000000.0,8844000000.0,25080000000.0,615000000.0,64831000000.0,62716000000.0,7727000000,7727000000.0,7727000000.0,16163000000.0,906000000.0,651000000.0,88163000000.0,0.0,152994000000.0,3670000000.0,211000000,189000000,156000000.0,16315000000.0,20541000000.0,20368000000,6204000000,7818000000,16718000000,51108000000.0,0.0,281000000,71649000000.0,0.0,21647000000.0,27958000000.0,30332000000.0,0.0,81345000000.0,82753000000.0,152994000000.0,1408000000.0,152994000000.0,16163000000.0,20579000000,-9713000000.0,,
2020-12-31,SBYSF,ZAR,0000000000,2020-12-31,2020-12-30 19:00:00,2020,FY,20239800000.0,0,20239800000.0,6682000000.0,24952400000.0,369000000.0,52242600000.0,60895600000.0,7165200000,7165200000.0,7165200000.0,11402000000.0,1576400000.0,821300000.0,81860500000.0,0.0,134103100000.0,4325000000.0,989000000,787700000,66900000.0,11318400000.0,17487100000.0,17720000000,6362700000,7631000000,14186000000,45900000000.0,0.0,326000000,63387100000.0,0.0,30149800000.0,12760100000.0,25570400000.0,0.0,70716000000.0,72951700000.0,134103100000.0,2235700000.0,134103100000.0,11402000000.0,18709400000,-1530400000.0,,
2019-12-31,SBYSF,ZAR,0000000000,2019-12-31,2019-12-30 19:00:00,2019,FY,5619000000.0,0,5619000000.0,4598000000.0,15503400000.0,443000000.0,26163700000.0,57841100000.0,6854900000,6854900000.0,6854900000.0,9239700000.0,288900000.0,683500000.0,74908100000.0,0.0,101071800000.0,3208000000.0,148000000,449800000,1270600000.0,9250000000.0,14326800000.0,23971000000,6896500000,6656800000,18082400000,55606700000.0,0.0,383000000,69933500000.0,0.0,40662000000.0,-15433700000.0,4442300000.0,0.0,31138300000.0,32606000000.0,101071800000.0,1467700000.0,101071800000.0,9239700000.0,24119000000,18500000000.0,,
2023-12-31,SMID,USD,0000924719,2024-05-23,2024-05-23 16:15:26,2023,FY,9175000.0,0,9175000.0,17734000.0,5150000.0,1266000.0,33325000.0,27680000.0,0,0.0,0.0,0.0,0.0,343000.0,28023000.0,0.0,61348000.0,7336000.0,679000,473000,2717000.0,4813000.0,16018000.0,5094000,4424000,1651000,0,11169000.0,0.0,45000,27187000.0,0.0,54000.0,26395000.0,-3.191891195797325e-10,7712000.0,34161000.0,34161000.0,61348000.0,0.0,61348000.0,0.0,5773000,-3402000.0,https://www.sec.gov/Archives/edgar/data/924719/000165495424006855/0001654954-24-006855-index.htm,https://www.sec.gov/Archives/edgar/data/924719/000165495424006855/smid_10k.htm
2022-12-31,SMID,USD,0000924719,2023-04-17,2023-04-17 17:30:27,2022,FY,6726000.0,0,6726000.0,17690000.0,3818000.0,706000.0,28940000.0,25124000.0,0,0.0,0.0,0.0,1472000.0,-1223000.0,25373000.0,0.0,54313000.0,5816000.0,772000,146000,2980000.0,2247000.0,11224000.0,5775000,2174000,2085000,0,10034000.0,0.0,122000,21258000.0,0.0,53000.0,25664000.0,-3.191891195797325e-10,7338000.0,33055000.0,33055000.0,54313000.0,0.0,54313000.0,0.0,6470000,-256000.0,https://www.sec.gov/Archives/edgar/data/924719/000165495423004852/0001654954-23-004852-index.htm,https://www.sec.gov/Archives/edgar/data/924719/000165495423004852/smid_10k.htm
2021-12-31,SMID,USD,0000924719,2022-03-31,2022-03-31 13:46:56,2021,FY,13492000.0,0,13492000.0,10863000.0,2845000.0,551000.0,27751000.0,21926000.0,0,0.0,0.0,0.0,2092000.0,1556000.0,25574000.0,0.0,53325000.0,2071000.0,551000,2033000,3779000.0,3018000.0,13909000.0,3802000,1865000,1955000,0,7666000.0,0.0,211000,21575000.0,0.0,53000.0,24864000.0,-3.191891195797325e-10,6833000.0,31750000.0,31750000.0,53325000.0,0.0,53325000.0,0.0,4403000,-9089000.0,https://www.sec.gov/Archives/edgar/data/924719/000165495422004286/0001654954-22-004286-index.htm,https://www.sec.gov/Archives/edgar/data/924719/000165495422004286/smid_10k.htm
2020-12-31,SMID,USD,0000924719,2021-03-30,2021-03-30 07:21:17,2020,FY,8764000.0,1228000,9992000.0,10540000.0,2194000.0,615000.0,23341000.0,18602000.0,0,0.0,0.0,0.0,1914000.0,2642000.0,23158000.0,0.0,46499000.0,1866000.0,910000,470000,2343000.0,3880000.0,8900000.0,7099000,600000,2461000,3790000,13950000.0,0.0,296000,22850000.0,0.0,52000.0,17294000.0,-3.191891195797325e-10,6303000.0,23649000.0,23649000.0,46499000.0,0.0,46499000.0,1228000.0,7924000,-840000.0,https://www.sec.gov/Archives/edgar/data/924719/000165495421003448/0001654954-21-003448-index.htm,https://www.sec.gov/Archives/edgar/data/924719/000165495421003448/smid-12312020x10k.htm
2019-12-31,SMID,USD,0000924719,2020-03-26,2020-03-26 09:24:20,2019,FY,1364000.0,1176000,2540000.0,13465000.0,2242000.0,784000.0,19031000.0,17735000.0,0,0.0,0.0,0.0,2486000.0,2863000.0,23084000.0,0.0,42115000.0,3180000.0,1087000,0,2968000.0,3444000.0,9602000.0,4382000,241000,1886000,5183000,11692000.0,0.0,377000,21294000.0,0.0,52000.0,14639000.0,-10000.0,6150000.0,20821000.0,20821000.0,42115000.0,0.0,42115000.0,1176000.0,5388000,4024000.0,https://www.sec.gov/Archives/edgar/data/924719/000165495420003266/0001654954-20-003266-index.htm,https://www.sec.gov/Archives/edgar/data/924719/000165495420003266/smid-12312019x10k.htm
2024-03-31,CRVL,USD,0000874866,2024-05-24,2024-05-24 16:31:07,2024,FY,105563000.0,0,105563000.0,97108000.0,0.0,99560000.0,302231000.0,109950000.0,36814000,821000.0,37635000.0,0.0,3545000.0,1318000.0,152448000.0,0.0,454679000.0,16410000.0,8864000,221000,0.0,159004000.0,184499000.0,22533000,0,0,0,22533000.0,0.0,31397000,207032000.0,0.0,3000.0,807920000.0,0.0,-560276000.0,247647000.0,247647000.0,454679000.0,0.0,454679000.0,-41180000001.0,31397000,-74166000.0,https://www.sec.gov/Archives/edgar/data/874866/000095017024064645/0000950170-24-064645-index.htm,https://www.sec.gov/Archives/edgar/data/874866/000095017024064645/crvl-20240331.htm
2023-03-31,CRVL,USD,0000874866,2023-05-26,2023-05-26 16:31:50,2023,FY,71329000.0,0,71329000.0,81034000.0,0.0,9569000.0,243770000.0,110491000.0,36814000,1244000.0,38058000.0,0.0,224000.0,1380000.0,150153000.0,0.0,393923000.0,15058000.0,9900000,251000,107000000.0,35678000.0,167887000.0,23860000,0,21591000,0,23860000.0,0.0,33760000,191747000.0,0.0,3000000.0,731668000.0,1.1368683772161603e-07,-529495000.0,202176000.0,202176000.0,393923000.0,0.0,393923000.0,0.0,23860000,-47469000.0,https://www.sec.gov/Archives/edgar/data/874866/000095017023024535/0000950170-23-024535-index.htm,https://www.sec.gov/Archives/edgar/data/874866/000095017023024535/crvl-20230331.htm
2022-03-31,CRVL,USD,0000874866,2022-05-27,2022-05-27 16:42:27,2022,FY,97504000.0,0,97504000.0,82586000.0,0.0,12756000.0,264994000.0,111288000.0,36814000,1669000.0,38483000.0,0.0,22034000.0,-21553000.0,150252000.0,0.0,415246000.0,14080000.0,13348000,351000,95577000.0,48014000.0,171370000.0,29792000,-1689000000,1689000,0,31481000.0,0.0,43140000,202851000.0,0.0,3000.0,665303000.0,0.0,-452911000.0,212395000.0,212395000.0,415246000.0,0.0,415246000.0,-1689481000.0,43140000,-54364000.0,https://www.sec.gov/Archives/edgar/data/874866/000095017022010872/0000950170-22-010872-index.htm,https://www.sec.gov/Archives/edgar/data/874866/000095017022010872/crvl-20220331.htm
2021-03-31,CRVL,USD,0000874866,2021-05-28,2021-05-28 16:19:00,2021,FY,139716000.0,0,139716000.0,64721999.0,2.0,64503001.0,268941000.0,115943000.0,36814000,2104000.0,38918000.0,0.0,613000.0,345000.0,155819000.0,0.0,424760000.0,12353000.0,12765000,1221000,79012000.0,57109000.0,162460000.0,41898000,0,56685000,0,41898000.0,0.0,54663000,204358000.0,1.1920928955078125e-07,3000000.0,598893000.0,-1.1368683772161603e-07,-378494000.0,220402000.0,220402000.0,424760000.0,0.0,424760000.0,-958000.0,41898000,-97818000.0,https://www.sec.gov/Archives/edgar/data/874866/000156459021030813/0001564590-21-030813-index.htm,https://www.sec.gov/Archives/edgar/data/874866/000156459021030813/crvl-10k_20210331.htm
2020-03-31,CRVL,USD,0000874866,2020-08-21,2020-08-21 16:15:38,2020,FY,83223000.0,0,83223000.0,65766999.0,1.0,60001001.0,208991000.0,166566000.0,36814000,2540000.0,39354000.0,0.0,34694000.0,-33345000.0,207269000.0,0.0,416260000.0,15145000.0,13223000,11010000000,66636000.0,-10904679000.0,133689000.0,85096000,-7764000000,7764000,0,92860000.0,0.0,98319000,226549000.0,0.0,3000000.0,552537000.0,0.0,-362829000.0,189711000.0,189711000.0,416260000.0,0.0,416260000.0,-7765349000.0,85096000,1873000.0,https://www.sec.gov/Archives/edgar/data/874866/000156459020040951/0001564590-20-040951-index.htm,https://www.sec.gov/Archives/edgar/data/874866/000156459020040951/crvl-10ka_20200331.htm
2024-12-31,AIQUF,EUR,0000000000,2024-12-31,2024-12-31 00:00:00,2024,FY,1915300000.0,0,1915300000.0,0.0,2189600000.0,4242500000.0,8347400000.0,25538700000.0,14977400000,1691500000.0,16668900000.0,0.0,335000000.0,977500000.0,43520100000.0,0.0,51867500000.0,3319000000.0,2911200000,273100000,0.0,2980800000.0,9484100000.0,9536900000,0,2527100000,2698100000,14762100000.0,0.0,1373600000,24246200000.0,0.0,3180400000.0,21840300000.0,0.0,1839300000.0,26860000000.0,27621300000.0,51867500000.0,761300000.0,51867500000.0,944600000.0,12448100000,10532800000.0,,
2023-12-31,AIQUF,EUR,0000000000,2023-12-31,2023-12-29 19:00:00,2023,FY,1478900000.0,1200000,1624700000.0,2993700000.0,2027600000.0,1138800000.0,7717600000.0,23652200000.0,14194200000,1631300000.0,15825500000.0,514100000.0,0.0,718100000.0,40709900000.0,-95100000.0,48332400000.0,2807000000.0,2464800000,236400000,630900000.0,2706900000.0,8846000000.0,9572800000,28400000,-28400000,4842100000,14443300000.0,0.0,1266000000,23289300000.0,0.0,2884800000.0,20495400000.0,0.0,941300000.0,24321500000.0,25043100000.0,48332400000.0,721600000.0,48332400000.0,515300000.0,12037600000,10558700000.0,,
2022-12-31,AIQUF,EUR,0000000000,2022-12-31,2022-12-31 00:00:00,2022,FY,1756400000.0,500000,1756400000.0,-197200000.0,1961000000.0,4520800000.0,8238200000.0,23646900000.0,14587200000,1811400000.0,16398600000.0,941200000.0,232300000.0,60800000.0,41279800000.0,0.0,49518000000.0,1646600000.0,2231500000,260100000,2443400000.0,4758000000.0,8896200000.0,11249900000,29700000,2465400000,4799900000,16049800000.0,0.0,1279800000,24946000000.0,231200000.0,2879000000.0,18626800000.0,-231200000.0,2461800000.0,23736400000.0,24572000000.0,49518000000.0,835600000.0,49518000000.0,600500000.0,13375700000,11619300000.0,,
2021-12-31,AIQUF,EUR,0000000000,2021-12-31,2021-12-31 00:00:00,2021,FY,2096600000.0,900000,2096600000.0,2694100000.0,1585100000.0,1063900000.0,7590600000.0,22531500000.0,13992300000,1452600000.0,15444900000.0,918500000.0,239300000.0,58300000.0,39192500000.0,0.0,46783100000.0,1340800000.0,2417000000,277800000,2321700000.0,4408900000.0,8444500000.0,11547200000,26900000,2126800000,4792600000,16339800000.0,0.0,1260800000,24784300000.0,911099999.0,2614100000.0,16217300000.0,-911099999.0,3542000000.0,21462300000.0,21998800000.0,46783100000.0,536500000.0,46783100000.0,537500000.0,13880600000,11784000000.0,,
2020-12-31,AIQUF,EUR,0000000000,2020-12-31,2020-12-31 00:00:00,2020,FY,1791400000.0,-500000,1791400000.0,2205800000.0,1405900000.0,963700000.0,6366300000.0,20002900000.0,13087400000,1397800000.0,14485200000.0,839400000.0,268400000.0,14900000.0,35610800000.0,0.0,41977100000.0,633200000.0,2410400000,215200000,2170400000.0,4016300000.0,7275100000.0,11199900000,28200000,1871500000,4497500000,15697400000.0,0.0,1187600000,22972500000.0,2175000000.0,2605100000.0,13468900000.0,-2175000000.0,4643300000.0,18542300000.0,19004600000.0,41977100000.0,462300000.0,41977100000.0,408600000.0,13491200000,11699800000.0,,
2024-12-31,OMAB,MXN,0001378239,2024-12-31,2024-12-31 00:00:00,2024,FY,1656365000.0,0,1656365000.0,1866241000.0,0.0,769925000.0,4292531000.0,3238839000.0,0,18715808000.0,18715808000.0,0.0,0.0,985882000.0,22940529000.0,0.0,27233060000.0,960451000.0,619022000,0,0.0,1687827000.0,3267300000.0,10841848000,0,0,2579675000,13421523000.0,0.0,178990000,16688823000.0,0.0,297782000.0,10050187000.0,7019000.0,29786000.0,10384774000.0,10544237000.0,27233060000.0,159463000.0,27233060000.0,0.0,11460870000,9804505000.0,,
2023-12-31,OMAB,MXN,0000000000,2024-04-29,2024-04-29 14:08:17,2023,FY,2576256000.0,0,2576256000.0,1683750000.0,0.0,647924000.0,4907930000.0,3002116000.0,0,16421304000.0,16421304000.0,0.0,867421000.0,38824000.0,20329665000.0,0.0,25237595000.0,286264000.0,44928000,410775000,32892000.0,1699031000.0,2473890000.0,10830624000,0,57721000,2036858000,12925203000.0,0.0,198844000,15399093000.0,0.0,297782000.0,7828436000.0,1514455000.0,29786000.0,9670459000.0,9838502000.0,25237595000.0,168043000.0,25237595000.0,0.0,10875552000,8299296000.0,https://www.sec.gov/Archives/edgar/data/1378239/000155837024006069/0001558370-24-006069-index.htm,https://www.sec.gov/Archives/edgar/data/1378239/000155837024006069/omab-20231231x20f.htm
2022-12-31,OMAB,MXN,0000000000,2022-12-31,2022-12-30 19:00:00,2022,FY,3336420000.0,0,3336420000.0,1525228000.0,672588000.0,731829000.0,5593477000.0,2731099000.0,0,13940366000.0,13940366000.0,0.0,756909000.0,48127000.0,17476501000.0,0.0,23069978000.0,223153000.0,2733446000,957609000,46377000.0,1298433000.0,5259018000.0,7659095000,1162998000,56671000,377576000,9256340000.0,0.0,208205000,14515358000.0,0.0,297782000.0,6528698000.0,1512945000.0,29786000.0,8369211000.0,8554620000.0,23069978000.0,185409000.0,23069978000.0,0.0,10392541000,7056121000.0,,
