date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2022-12-31,VLYPO,USD,0000714310,2023-03-01,2023-02-28 20:48:53,2022,FY,1861952000.0,0.0,1861952000.0,1.0,0.0,549573000.0,0.0,549573000.0,-466955000,82618000.0,82618000.0,1976683000.0,321043000.0,110913000.0,728865000.0,0.6120109434,1101710000.0,0.5916962414,-223783000.0,780667000.0,0.4192734292,211816000.0,568851000.0,0.3055132463,1.14,1.14,485434918.0,487817710.0,https://www.sec.gov/Archives/edgar/data/714310/000071431023000043/0000714310-23-000043-index.htm,https://www.sec.gov/Archives/edgar/data/714310/000071431023000043/vly-20221231.htm
2021-12-31,VLYPO,USD,0000714310,2022-02-28,2022-02-28 16:47:40,2021,FY,1365177000.0,0.0,1365177000.0,1.0,0.0,390048000.0,0.0,390048000.0,-1114486000,-724438000.0,-724438000.0,1334226000.0,124325000.0,77139000.0,685197000.0,0.4853334037,640739000.0,0.4693450007,-99859000.0,640739000.0,0.4693450007,166899000.0,473840000.0,0.3470905238,1.13,1.12,407445379.0,410018328.0,https://www.sec.gov/Archives/edgar/data/714310/000071431022000063/0000714310-22-000063-index.htm,https://www.sec.gov/Archives/edgar/data/714310/000071431022000063/vly-20211231.htm
2020-12-31,VLYPO,USD,0000714310,2021-02-26,2021-02-26 17:09:58,2020,FY,1301301000.0,0.0,1301301000.0,1.0,0.0,352170000.0,0.0,352170000.0,-1123405000,-771235000.0,-771235000.0,1383719000.0,264815000.0,71561000.0,612326000.0,0.4262741672,530066000.0,0.4073354282,-110889000.0,530066000.0,0.4073354282,139460000.0,390606000.0,0.3001657572,0.94,0.93,403754356.0,405046207.0,https://www.sec.gov/Archives/edgar/data/714310/000071431021000059/0000714310-21-000059-index.htm,https://www.sec.gov/Archives/edgar/data/714310/000071431021000059/vly-20201231.htm
2022-12-31,CPMV,USD,0000836564,2023-03-02,2023-03-02 14:08:02,2022,FY,0.0,0.0,0.0,0.0,1048457.0,1579065.0,0.0,1579065.0,343000,2627522.0,2627522.0,33.0,151581.0,343033.0,-2284489.0,0.0,-2627522.0,0.0,249052.0,-2378470.0,0.0,2400.0,-2380870.0,0.0,-0.33,-0.33,7235609.0,7235609.0,https://www.sec.gov/Archives/edgar/data/836564/000168316823001237/0001683168-23-001237-index.htm,https://www.sec.gov/Archives/edgar/data/836564/000168316823001237/mosaic_i10k-123122.htm
2021-12-31,CPMV,USD,0000836564,2022-01-26,2022-01-25 21:36:22,2021,FY,0.0,0.0,0.0,0.0,1456119.0,2045047.0,0.0,2045047.0,0,3501166.0,3501166.0,36.0,160148.0,160148.0,-3501130.0,0.0,-3661278.0,0.0,-20800.0,-3682078.0,0.0,2400.0,-3684478.0,0.0,-0.55,-0.55,6712675.0,6712675.0,https://www.sec.gov/Archives/edgar/data/836564/000168316822000466/0001683168-22-000466-index.htm,https://www.sec.gov/Archives/edgar/data/836564/000168316822000466/mosaic_i10k-123121.htm
2020-05-31,CPMV,USD,0000836564,2020-08-24,2020-08-24 16:00:23,2019,FY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734062.0,0,734062.0,734062.0,28711.0,62801.0,489.0,-733573.0,0.0,-734062.0,0.0,-91512.0,-796863.0,0.0,1600.0,-798463.0,0.0,-1.0,-1.0,797096.0,797096.0,https://www.sec.gov/Archives/edgar/data/836564/000168316820002849/0001683168-20-002849-index.htm,https://www.sec.gov/Archives/edgar/data/836564/000168316820002849/ptsc_10k-053120.htm
2018-05-31,CPMV,USD,0000836564,2018-08-29,2018-08-29 16:06:03,2017,FY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047127.0,3867,1047127.0,1047127.0,26669.0,212079.0,763.0,-1046364.0,0.0,-1047127.0,0.0,-238748.0,-1259206.0,0.0,-49756.0,-1209450.0,0.0,-1.52,-1.52,797096.0,797096.0,https://www.sec.gov/Archives/edgar/data/836564/000168316818002555/0001683168-18-002555-index.htm,https://www.sec.gov/Archives/edgar/data/836564/000168316818002555/ptsc_10k-053118.htm
2017-05-31,CPMV,USD,0000836564,2017-08-29,2017-08-29 16:00:57,2016,FY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216347.0,0,1216347.0,1216347.0,18148.0,-1173379.0,826.0,-1215521.0,0.0,-1216347.0,0.0,1155231.0,-42968.0,0.0,2400.0,-45368.0,0.0,-0.0569,-0.0569,797096.0,797096.0,https://www.sec.gov/Archives/edgar/data/836564/000168316817002239/0001683168-17-002239-index.htm,https://www.sec.gov/Archives/edgar/data/836564/000168316817002239/patriot_10k-053117.htm
2024-12-31,SPCE,USD,0001706946,2025-02-26,2025-02-26 16:31:15,2024,FY,7036000.0,0.0,7036000.0,1.0,152678000.0,0.0,0.0,125496000.0,105491000,383665000.0,383665000.0,42352000.0,12927000.0,15467000.0,-318272000.0,-45.2347924957,-376629000.0,-53.5288516202,29963000.0,-346666000.0,-49.2703240478,74000.0,-346740000.0,-49.2808413872,-13.89,-13.89,24955000.0,24955000.0,https://www.sec.gov/Archives/edgar/data/1706946/000170694625000038/0001706946-25-000038-index.htm,https://www.sec.gov/Archives/edgar/data/1706946/000170694625000038/spce-20241231.htm
2023-12-31,SPCE,USD,0001706946,2024-02-27,2024-02-27 17:02:14,2023,FY,6800000.0,50538000.0,-43738000.0,-6.432,295140000.0,0.0,0.0,174864000.0,17767000,487771000.0,538309000.0,42234000.0,12872000.0,13369000.0,-475643000.0,-69.9475,-531509000.0,-78.1630882353,29625000.0,-501884000.0,-73.8064705882,453000.0,-502337000.0,-73.8730882353,-29.79,-29.79,16863100.0,16863100.0,https://www.sec.gov/Archives/edgar/data/1706946/000170694624000039/0001706946-24-000039-index.htm,https://www.sec.gov/Archives/edgar/data/1706946/000170694624000039/spce-20231231.htm
2022-12-31,SPCE,USD,0001706946,2023-02-28,2023-02-28 16:54:14,2022,FY,2312000.0,1906000.0,406000.0,0.1756055363,314174000.0,0.0,0.0,175118000.0,11098000,500390000.0,502296000.0,12502000.0,12130000.0,11098000.0,-476326000.0,-206.0233564014,-499984000.0,-216.2560553633,430000.0,-499554000.0,-216.0700692042,598000.0,-500152000.0,-216.3287197232,-37.9,-37.9,13197350.0,13197350.0,https://www.sec.gov/Archives/edgar/data/1706946/000170694623000016/0001706946-23-000016-index.htm,https://www.sec.gov/Archives/edgar/data/1706946/000170694623000016/spce-20221231.htm
2021-12-31,SPCE,USD,0001706946,2022-02-28,2022-02-25 21:21:16,2021,FY,3292000.0,272000.0,3020000.0,0.917,149377000.0,0.0,0.0,173178000.0,182000,322555000.0,322827000.0,1183000.0,26000.0,11518000.0,-341276000.0,-83.0397934386,-319535000.0,-97.0640947752,-33285000.0,-352820000.0,-107.1749696233,79000.0,-352899000.0,-107.1989671932,-28.5,-28.5,12380950.0,12380950.0,https://www.sec.gov/Archives/edgar/data/1706946/000170694622000035/0001706946-22-000035-index.htm,https://www.sec.gov/Archives/edgar/data/1706946/000170694622000035/spce-20211231.htm
2020-12-31,SPCE,USD,0001706946,2021-03-01,2021-03-01 06:04:26,2020,FY,238000.0,173000.0,65000.0,0.2731092437,158757000.0,0.0,0.0,116592000.0,14000,275349000.0,275522000.0,2277000.0,36000.0,9781000.0,-635067000.0,-1105.9327731092,-275284000.0,-1156.6554621849,-369597000.0,-273029000.0,-1147.1806722689,6000.0,-273035000.0,-1147.2058823529,-24.92,-24.92,10955400.0,10955400.0,https://www.sec.gov/Archives/edgar/data/1706946/000170694621000022/0001706946-21-000022-index.htm,https://www.sec.gov/Archives/edgar/data/1706946/000170694621000022/spce-20201231.htm
2024-07-31,MIY,USD,0000890393,2024-07-31,2024-07-29 20:00:00,2024,FY,25598689.0,4833285.0,20765404.0,0.8111901356,0.0,3209800.0,0.0,3209800.0,0,3209800.0,3209800.0,25160678.0,10234088.0,-22388889.0,0.0,0.0,22388889.0,0.8746107662,-4065072.0,18323817.0,0.7158107589,0.0,18323817.0,0.7158107589,0.63,0.63,28964750.0,28964750.0,,
2023-07-31,MIY,USD,0000890393,2023-07-31,2023-07-30 20:00:00,2023,FY,-4001290.0,-28782133.0,24780843.0,-6.193,-3.3508603188903012,311465.0,0.0,311465.0,6494190,343087.0,20324438.0,8800782.0,8892605.0,-21367044.0,-16818816.0,6.425782935,21367044.0,-5.3400388375,-25711421.0,-4344377.0,1.0857440975,-34512203.0,-4344377.0,1.0857440975,-0.13,-0.13,33418285.0,33418285.0,,
2022-07-31,MIY,USD,0000890393,2022-07-31,2022-07-30 20:00:00,2022,FY,-53166361.0,3662860.0,-56829221.0,1.0688943146,-2.3280834137517674,312753.0,0.0,312753.0,-69432932,344606.0,-75450944.0,3173307.0,3400162.0,-21288682.0,-50110805.0,1.4665844066,21288682.0,-0.4004163836,-74799649.0,-53510967.0,1.0064816548,-77972956.0,-53510967.0,1.0064816548,-1.81,-1.81,29515931.0,29564070.0,,
2021-07-31,MIY,USD,0000890393,2021-07-31,2021-07-31 00:00:00,2021,FY,24566127.0,3815945.0,20750182.0,0.845,0.8906984087730361,284091.0,0.0,284091.0,35321,319412.0,319412.0,2538500.0,2759468.0,-22949267.0,0.0,0.9869978691,24246715.0,0.9869978691,1297448.0,24246715.0,0.9869978691,20189802.0,24246715.0,0.9869978691,0.82,0.82,29509535.0,29509535.0,,
2020-07-31,MIY,USD,0000890393,2020-07-31,2020-07-31 00:00:00,2020,FY,24634200.0,3866575.0,20767625.0,0.8430403666,0.9543648122046752,1830559.0,126772.0,1830559.0,30522,1861081.0,1861081.0,3713777.0,4012359.0,-22753839.0,0.0,0.9244513319,22773119.0,0.9244513319,19280.0,22773119.0,0.9244513319,17242508.0,22773119.0,0.9244513319,0.77,0.77,29575479.0,29575479.0,,
2024-12-31,CMMB,USD,0001534248,2024-12-31,2024-12-31 00:00:00,2024,FY,0.0,0.0,0.0,0.0,11327.0,3412.0,0.0,3412.0,0,14739.0,14739.0,0.0,0.0,67.0,-14672.0,0.0,-14739.0,0.0,794.0,-13945.0,0.0,0.0,-13945.0,0.0,-0.0009,-0.0009,16232000.0,16232000.0,,
2023-12-31,CMMB,USD,0001534248,2024-03-28,2024-03-28 06:03:18,2023,FY,0.0,66827.0,-66827.0,0.0,18381000.0,7078000.0,0.0,7078000.0,0,25459000.0,25459000.0,1234809.0,0.0,67000.0,-25392000.0,0.0,-25459000.0,0.0,1238000.0,-24221000.0,0.0,0.0,-24221000.0,0.0,-0.10300000000000001,-0.10300000000000001,234980000.0,234998840.0,https://www.sec.gov/Archives/edgar/data/1534248/000117891324001124/0001178913-24-001124-index.htm,https://www.sec.gov/Archives/edgar/data/1534248/000117891324001124/zk2431185.htm
2022-12-31,CMMB,USD,0001534248,2023-03-20,2023-03-20 06:10:50,2022,FY,0.0,57773.0,-57773.0,0.0,16977000.0,11556000.0,0.0,11556000.0,0,28533000.0,28533000.0,351618.0,353000.0,57773.0,-28475000.0,0.0,-28533000.0,0.0,353000.0,-28180000.0,0.0,-534000.0,-27646000.0,0.0,-0.12150000000000001,-0.12150000000000001,227589280.0,227589280.0,https://www.sec.gov/Archives/edgar/data/1534248/000117891323001041/0001178913-23-001041-index.htm,https://www.sec.gov/Archives/edgar/data/1534248/000117891323001041/zk2329403.htm
2021-12-31,CMMB,USD,0001534248,2022-03-30,2022-03-30 16:38:23,2021,FY,0.0,34023.0,-34023.0,0.0,6334000.0,6033000.0,0.0,6033000.0,0,12367000.0,12367000.0,65.0,111076.0,34023.0,-12333000.0,0.0,-12401000.0,0.0,-111000.0,-12478000.0,0.0,77000.0,-12555000.0,0.0,-0.0605,-0.0605,207468640.0,207468640.0,https://www.sec.gov/Archives/edgar/data/1534248/000117891322001304/0001178913-22-001304-index.htm,https://www.sec.gov/Archives/edgar/data/1534248/000117891322001304/zk2227534.htm
2020-12-31,CMMB,USD,0001534248,2021-03-09,2021-03-09 16:27:54,2020,FY,0.0,79999.0,-79999.0,0.0,4684000.0,1288000.0,0.0,1288000.0,749000,5972000.0,5972000.0,19999.0,5999.9999999999,79999.0,-5948000.0,0.0,-5972000.0,0.0,21000.0,-5951000.0,0.0,-21000.0,-5930000.0,0.0,-0.31511500000000003,-0.31511500000000003,37099000.0,37099000.0,https://www.sec.gov/Archives/edgar/data/1534248/000110465921033822/0001104659-21-033822-index.htm,https://www.sec.gov/Archives/edgar/data/1534248/000110465921033822/tm211174d1_10k.htm
2024-12-31,WPP,GBP,0000806968,2024-12-31,2024-12-31 00:00:00,2024,FY,14741000000.0,12290000000.0,2451000000.0,0.166270945,0.0,1126000000.0,0.0,1126000000.0,0,1126000000.0,13416000000.0,0.0,0.0,261000000.0,1586000000.0,0.1075910725,1325000000.0,0.0898853538,-294000000.0,1031000000.0,0.0699409809,402000000.0,542000000.0,0.0367681975,0.49,0.49,1097165991.0,1097000000.0,,
2023-12-31,WPP,GBP,0000000000,2024-03-21,2024-03-21 12:35:06,2023,FY,14844800000.0,12325800000.0,2519000000.0,0.1696890494,0.0,1988000000.0,0.0,1988000000.0,0,1988000000.0,14313800000.0,114400000.0,389000000.0,1174600000.0,1909900000.0,0.1286578465,531000000.0,0.0357701013,-184700000.0,346300000.0,0.0233280341,149100000.0,110400000.0,0.0074369476,0.1,0.1,1093069306.0,1094000000.0,https://www.sec.gov/Archives/edgar/data/806968/000162828024012449/0001628280-24-012449-index.htm,https://www.sec.gov/Archives/edgar/data/806968/000162828024012449/wpp-20231231.htm
2022-12-31,WPP,GBP,0000000000,2022-12-31,2022-12-31 00:00:00,2022,FY,14428700000.0,11890100000.0,2538600000.0,0.1759410065,0.0,1180400000.0,0.0,1180400000.0,0,1180400000.0,13070500000.0,120900000.0,359400000.0,513100000.0,2032300000.0,0.1408512201,1358200000.0,0.0941318345,-198400000.0,1159800000.0,0.0803814619,384400000.0,682700000.0,0.04731542,0.62,0.61,1097900000.0,1116400000.0,https://find-and-update.company-information.service.gov.uk/search/companies?q=WPP+plc,https://find-and-update.company-information.service.gov.uk/search/companies?q=WPP+plc
2021-12-31,WPP,GBP,0000000000,2021-12-31,2021-12-31 00:00:00,2021,FY,12801100000.0,10597500000.0,2203600000.0,0.172,0.0,974600000.0,0.0,974600000.0,0,974600000.0,11572100000.0,51500000.0,283600000.0,541800000.0,1776200000.0,0.1387537009,1229000000.0,0.0960073744,-278200000.0,950800000.0,0.074274867,230100000.0,637700000.0,0.0498160314,0.53,0.52,1194100000.0,1215300000.0,https://find-and-update.company-information.service.gov.uk/search/companies?q=WPP+plc,https://find-and-update.company-information.service.gov.uk/search/companies?q=WPP+plc
2020-12-31,WPP,GBP,0000000000,2020-12-31,2020-12-31 00:00:00,2020,FY,12002800000.0,9987900000.0,2014900000.0,0.1678691639,0.0,4293000000.0,0.0,4293000000.0,-4556200000,-263200000.0,9724700000.0,74000000.0,312000000.0,631000000.0,-1847600000.0,-0.1539307495,2278100000.0,0.1897973806,-5068700000.0,-2790600000.0,-0.232495751,127100000.0,-2965100000.0,-0.2470340254,-2.42,-2.4,1223000000.0,1236000000.0,https://find-and-update.company-information.service.gov.uk/search/companies?q=WPP+plc,https://find-and-update.company-information.service.gov.uk/search/companies?q=WPP+plc
2024-12-31,WST,USD,0000105770,2025-02-18,2025-02-18 16:44:56,2024,FY,2893200000.0,1894700000.0,998500000.0,0.3451195908,69100000.0,0.0,0.0,338500000.0,21000000,428600000.0,2323300000.0,19600000.0,3000000.0,155400000.0,743900000.0,0.2571201438,569900000.0,0.1969791235,15600000.0,585500000.0,0.202371077,107500000.0,492700000.0,0.1702958662,6.75,6.69,73000000.0,73700000.0,https://www.sec.gov/Archives/edgar/data/105770/000010577025000013/0000105770-25-000013-index.htm,https://www.sec.gov/Archives/edgar/data/105770/000010577025000013/wst-20241231.htm
2023-12-31,WST,USD,0000105770,2024-02-20,2024-02-20 16:44:29,2023,FY,2949800000.0,1820600000.0,1129200000.0,0.383,68400000.0,0.0,0.0,353400000.0,31500000,454000000.0,2273800000.0,28000000.0,9000000.0,137300000.0,844100000.0,0.2861549936,676000000.0,0.2291680792,22000000.0,698000000.0,0.2366262119,122300000.0,593400000.0,0.2011661808,7.99,7.88,74300000.0,75300000.0,https://www.sec.gov/Archives/edgar/data/105770/000010577024000015/0000105770-24-000015-index.htm,https://www.sec.gov/Archives/edgar/data/105770/000010577024000015/wst-20231231.htm
2022-12-31,WST,USD,0000105770,2023-02-21,2023-02-21 16:18:23,2022,FY,2886900000.0,1750700000.0,1136200000.0,0.3935709585,58500000.0,0.0,0.0,316900000.0,26800000,402200000.0,2152900000.0,5100000.0,7900000.0,120600000.0,887900000.0,0.29602688,734000000.0,0.2542519658,-54100000.0,679900000.0,0.2355121411,114700000.0,585900000.0,0.2029512626,7.88,7.73,74400000.0,75800000.0,https://www.sec.gov/Archives/edgar/data/105770/000010577023000012/0000105770-23-000012-index.htm,https://www.sec.gov/Archives/edgar/data/105770/000010577023000012/wst-20221231.htm
2021-12-31,WST,USD,0000105770,2022-02-22,2022-02-22 16:22:31,2021,FY,2831600000.0,1655800000.0,1175800000.0,0.415,52800000.0,0.0,0.0,362800000.0,7900000,423500000.0,2079300000.0,1000000.0,7200000.0,122300000.0,895200000.0,0.310213307,752300000.0,0.2656801808,-3400000.0,748900000.0,0.2644794462,107200000.0,661800000.0,0.2337194519,8.9,8.67,74400000.0,76300000.0,https://www.sec.gov/Archives/edgar/data/105770/000162828022003342/0001628280-22-003342-index.htm,https://www.sec.gov/Archives/edgar/data/105770/000162828022003342/wst-20211231.htm
2020-12-31,WST,USD,0000105770,2021-02-23,2021-02-23 16:49:23,2020,FY,2146900000.0,1379100000.0,767800000.0,0.3576319344,46900000.0,0.0,0.0,302000000.0,12000000,360900000.0,1740000000.0,1400000.0,6800000.0,109100000.0,531700000.0,0.2409054916,406900000.0,0.1895290885,-5600000.0,401300000.0,0.1869206763,72500000.0,346200000.0,0.1612557641,4.68,4.57,73900000.0,75800000.0,https://www.sec.gov/Archives/edgar/data/105770/000010577021000008/0000105770-21-000008-index.htm,https://www.sec.gov/Archives/edgar/data/105770/000010577021000008/wst-20201231.htm
2024-07-31,RFL,USD,0001713863,2025-01-08,2025-01-08 13:01:34,2024,FY,637000.0,154000.0,483000.0,0.7582417582,4170000.0,8854000.0,0.0,8854000.0,90086000,103110000.0,103264000.0,2383000.0,248000.0,225000.0,-67284000.0,-105.6263736264,-102627000.0,-161.1098901099,35366000.0,-67261000.0,-105.590266876,2680000.0,-69941000.0,-109.7974882261,-2.95,-2.95,23745516.0,23745516.0,https://www.sec.gov/Archives/edgar/data/1713863/000121390025001971/0001213900-25-001971-index.htm,https://www.sec.gov/Archives/edgar/data/1713863/000121390025001971/ea0227013-10ka2_rafael.htm
2023-07-31,RFL,USD,0001713863,2023-10-30,2023-10-30 17:18:06,2023,FY,279000.0,78000.0,201000.0,0.72,6312000.0,8932000.0,0.0,8932000.0,3749000,15322000.0,15322000.0,3253000.0,0.0,78000.0,-8667000.0,-62.7741935484,-15043000.0,-53.917562724,6298000.0,-8745000.0,-31.3440860215,-255000.0,-1876000.0,-6.7240143369,-0.0806,-0.0806,23263211.0,23263211.0,https://www.sec.gov/Archives/edgar/data/1713863/000121390023081589/0001213900-23-081589-index.htm,https://www.sec.gov/Archives/edgar/data/1713863/000121390023081589/f10k2023_rafaelhold.htm
2022-07-31,RFL,USD,0001713863,2022-10-31,2022-10-31 16:48:29,2022,FY,410000.0,72000.0,338000.0,0.8243902439,8742000.0,16978000.0,0.0,16978000.0,35167000,60887000.0,60887000.0,201000.0,6000.0,72000.0,-139894000.0,46.9268292683,19168000.0,46.7512195122,-79495000.0,-139972000.0,-341.3951219512,-15314000.0,-124658000.0,-304.043902439,-6.31,-6.31,19767342.0,19767342.0,https://www.sec.gov/Archives/edgar/data/1713863/000121390022067711/0001213900-22-067711-index.htm,https://www.sec.gov/Archives/edgar/data/1713863/000121390022067711/f10k2022_rafaelhold.htm
2021-07-31,RFL,USD,0001713863,2021-10-18,2021-10-18 17:04:58,2021,FY,3971000.0,70000.0,3901000.0,0.982,4907000.0,4907000.0,15509000.0,20416000.0,1460000,26783000.0,26783000.0,2000.0,12000.0,70000.0,-23344000.0,-4.8123898262,-29812000.0,-7.5074288592,5156000.0,-25131000.0,-6.3286325863,18000.0,-25149000.0,-6.3331654495,-1.52,-1.52,16522686.0,16522686.0,https://www.sec.gov/Archives/edgar/data/1713863/000121390021053306/0001213900-21-053306-index.htm,https://www.sec.gov/Archives/edgar/data/1713863/000121390021053306/f10k2021_rafaelhold.htm
2020-07-31,RFL,USD,0001713863,2020-10-29,2020-10-29 16:29:57,2020,FY,4910000.0,0.0,4910000.0,1.0,2391000.0,2391000.0,6727000.0,9118000.0,1866000,13375000.0,13375000.0,52000.0,84000.0,1866000.0,-5018000.0,-1.333401222,-8465000.0,-1.7240325866,1549000.0,-6916000.0,-1.4085539715,29000.0,-6945000.0,-1.4144602851,-0.44,-0.44,15764829.0,15764829.0,https://www.sec.gov/Archives/edgar/data/1713863/000121390020033974/0001213900-20-033974-index.htm,https://www.sec.gov/Archives/edgar/data/1713863/000121390020033974/f10k2020_rafaelhold.htm
2023-12-31,NAOV,USD,0001326706,2024-04-26,2024-04-26 16:05:21,2023,FY,2283000.0,746000.0,1537000.0,0.6732369689,185000.0,3924000.0,864000.0,4788000.0,0,4973000.0,5719000.0,0.0,246000.0,1000.0,-3435000.0,-1.5045992116,-3436000.0,-1.5050372317,-246000.0,-3682000.0,-1.6127901883,29000.0,-3711000.0,-1.6254927727,-2.12,-2.12,1750109.0,1750109.0,https://www.sec.gov/Archives/edgar/data/1326706/000149315224016463/0001493152-24-016463-index.htm,https://www.sec.gov/Archives/edgar/data/1326706/000149315224016463/form10-ka.htm
2022-12-31,NAOV,USD,0001326706,2023-04-17,2023-04-17 16:54:52,2022,FY,752000.0,585000.0,167000.0,0.2220744681,283000.0,3931000.0,965000.0,4896000.0,0,5179000.0,5764000.0,54000.0,347000.0,1000.0,-5012000.0,-6.7353723404,-5012000.0,-6.664893617,-401000.0,-5413000.0,-7.1981382979,35000.0,-5448000.0,-7.2446808511,-3.84,-3.84,1419670.0,1419670.0,https://www.sec.gov/Archives/edgar/data/1326706/000149315223012570/0001493152-23-012570-index.htm,https://www.sec.gov/Archives/edgar/data/1326706/000149315223012570/form10-k.htm
2021-12-31,NAOV,USD,0001326706,2022-04-15,2022-04-14 19:03:50,2021,FY,1695000.0,925000.0,770000.0,0.454,293000.0,5059000.0,1101000.0,6160000.0,-1627000,6453000.0,7378000.0,48000.0,0.0,2000.0,-14248000.0,-4.3398230088,-5683000.0,-3.3528023599,-8567000.0,-14250000.0,-8.407079646,32000.0,-14282000.0,-8.4259587021,-11.35,-11.35,1258141.0,1258141.0,https://www.sec.gov/Archives/edgar/data/1326706/000149315222009985/0001493152-22-009985-index.htm,https://www.sec.gov/Archives/edgar/data/1326706/000149315222009985/form10-k.htm
2020-12-31,NAOV,USD,0001326706,2021-04-15,2021-04-15 17:30:11,2020,FY,623000.0,409000.0,214000.0,0.3434991974,171000.0,3769000.0,993000.0,4762000.0,42000,4933000.0,5342000.0,147000.0,147000.0,2000.0,-4162000.0,-7.5714285714,-4719000.0,-7.5746388443,408000.0,-4311000.0,-6.9197431782,15000.0,-4326000.0,-6.9438202247,-8.4,-8.4,514905.0,514905.0,https://www.sec.gov/Archives/edgar/data/1326706/000149315221008951/0001493152-21-008951-index.htm,https://www.sec.gov/Archives/edgar/data/1326706/000149315221008951/form10-k.htm
2019-12-31,NAOV,USD,0001326706,2020-05-20,2020-05-20 16:11:12,2019,FY,530000.0,249000.0,281000.0,0.5301886792,514000.0,3822000.0,1096000.0,4918000.0,-412000,5432000.0,5681000.0,15000.0,62000.0,4000.0,-5745000.0,-10.4886792453,-5151000.0,-9.7188679245,-660000.0,-5811000.0,-10.9641509434,-17000.0,-5794000.0,-10.9320754717,-16.7,-16.7,346967.0,346967.0,https://www.sec.gov/Archives/edgar/data/1326706/000149315220009519/0001493152-20-009519-index.htm,https://www.sec.gov/Archives/edgar/data/1326706/000149315220009519/form10-k.htm
